date,code,from,to,kind,title,公告日,在名单,score,首次确认
2024-01-10 00:00:00,300711,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-10 00:00:00,False,0.055813,True
2024-01-10 00:00:00,600186,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-10 00:00:00,False,0.060119,True
2024-01-10 00:00:00,600236,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-10 00:00:00,False,0.0595,True
2024-01-10 00:00:00,600415,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-10 00:00:00,False,0.02755,True
2024-01-10 00:00:00,601919,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-10 00:00:00,False,0.009302,True
2024-01-10 00:00:00,603439,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-10 00:00:00,False,0.009632,True
2024-01-10 00:00:00,603758,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-10 00:00:00,False,0.012847,True
2024-01-11 00:00:00,000032,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-11 00:00:00,False,0.272626,True
2024-01-11 00:00:00,002641,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-11 00:00:00,False,0.071824,True
2024-01-11 00:00:00,300260,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,2024-01-11 00:00:00,False,0.01931,True
2024-01-11 00:00:00,300327,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,2024-01-11 00:00:00,False,0.019129,True
2024-01-11 00:00:00,300403,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-11 00:00:00,False,0.010674,True
2024-01-11 00:00:00,300627,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-11 00:00:00,False,0.013571,True
2024-01-11 00:00:00,300851,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-11 00:00:00,False,0.151496,True
2024-01-11 00:00:00,300882,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-11 00:00:00,False,0.007274,True
2024-01-11 00:00:00,600864,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-11 00:00:00,False,0.024447,True
2024-01-11 00:00:00,603488,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-11 00:00:00,False,0.038643,True
2024-01-12 00:00:00,000591,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-12 00:00:00,False,0.041269,True
2024-01-12 00:00:00,002236,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-12 00:00:00,False,0.014065,True
2024-01-12 00:00:00,003000,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-12 00:00:00,False,0.007823,True
2024-01-12 00:00:00,300401,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-12 00:00:00,False,0.023924,True
2024-01-12 00:00:00,300482,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-12 00:00:00,False,0.03314,True
2024-01-12 00:00:00,300628,预测中,已明说不会亏,预告,2023年度业绩预告（略减）,2024-01-12 00:00:00,False,0.015039,True
2024-01-12 00:00:00,300861,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-12 00:00:00,False,0.006795,True
2024-01-12 00:00:00,300902,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-12 00:00:00,False,0.324629,True
2024-01-12 00:00:00,600022,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-12 00:00:00,False,0.094619,True
2024-01-12 00:00:00,600231,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,2024-01-12 00:00:00,False,0.065853,True
2024-01-12 00:00:00,600794,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-12 00:00:00,False,0.028125,True
2024-01-12 00:00:00,600826,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-12 00:00:00,False,0.109122,True
2024-01-13 00:00:00,000537,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.162214,True
2024-01-13 00:00:00,000819,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.012709,True
2024-01-13 00:00:00,000823,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-13 00:00:00,False,0.046369,True
2024-01-13 00:00:00,000998,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-13 00:00:00,False,0.053428,True
2024-01-13 00:00:00,002177,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-13 00:00:00,False,0.073068,True
2024-01-13 00:00:00,002299,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.104769,True
2024-01-13 00:00:00,002579,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,2024-01-13 00:00:00,True,0.606638,True
2024-01-13 00:00:00,002728,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.012532,True
2024-01-13 00:00:00,002845,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-13 00:00:00,True,0.580346,True
2024-01-13 00:00:00,300638,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.017636,True
2024-01-13 00:00:00,600004,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-13 00:00:00,False,0.281198,True
2024-01-13 00:00:00,600326,预测中,已明说会亏,预告,2023年度业绩预告（增亏）,2024-01-13 00:00:00,False,0.342604,True
2024-01-13 00:00:00,600369,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.046977,True
2024-01-13 00:00:00,600408,预测中,已明说会亏,预告,2023年度业绩预告（增亏）,2024-01-13 00:00:00,False,0.420456,True
2024-01-13 00:00:00,600500,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-13 00:00:00,False,0.07128,True
2024-01-13 00:00:00,600642,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.059505,True
2024-01-13 00:00:00,600886,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.03237,True
2024-01-13 00:00:00,601011,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-13 00:00:00,False,0.117809,True
2024-01-13 00:00:00,601177,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-13 00:00:00,False,0.01651,True
2024-01-13 00:00:00,603023,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-13 00:00:00,False,0.318552,True
2024-01-13 00:00:00,603058,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.026361,True
2024-01-13 00:00:00,603225,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-13 00:00:00,False,0.105994,True
2024-01-13 00:00:00,603518,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-13 00:00:00,False,0.124764,True
2024-01-13 00:00:00,603612,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-13 00:00:00,False,0.199084,True
2024-01-13 00:00:00,603689,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-13 00:00:00,False,0.013397,True
2024-01-13 00:00:00,603707,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-13 00:00:00,False,0.013106,True
2024-01-13 00:00:00,688290,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-13 00:00:00,False,0.022619,True
2024-01-15 00:00:00,300217,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-15 00:00:00,False,0.012122,True
2024-01-15 00:00:00,300225,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-15 00:00:00,True,0.532952,True
2024-01-15 00:00:00,300665,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-15 00:00:00,False,0.303893,True
2024-01-15 00:00:00,300719,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-15 00:00:00,False,0.123241,True
2024-01-15 00:00:00,300736,预测中,已明说会亏,预告,2023年度业绩预告（减亏）,2024-01-15 00:00:00,False,0.239044,True
2024-01-15 00:00:00,300789,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-15 00:00:00,False,0.017665,True
2024-01-15 00:00:00,300838,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-15 00:00:00,False,0.009897,True
2024-01-15 00:00:00,300856,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-15 00:00:00,False,0.012622,True
2024-01-15 00:00:00,300926,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-15 00:00:00,False,0.023251,True
2024-01-15 00:00:00,688012,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-15 00:00:00,False,0.005926,True
2024-01-16 00:00:00,000411,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-16 00:00:00,False,0.013238,True
2024-01-16 00:00:00,000417,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.019662,True
2024-01-16 00:00:00,000531,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-16 00:00:00,False,0.107023,True
2024-01-16 00:00:00,000875,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-16 00:00:00,False,0.073069,True
2024-01-16 00:00:00,000897,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.073922,True
2024-01-16 00:00:00,000972,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.024872,True
2024-01-16 00:00:00,002053,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.050579,True
2024-01-16 00:00:00,002333,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-16 00:00:00,False,0.359253,True
2024-01-16 00:00:00,002351,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.010189,True
2024-01-16 00:00:00,002371,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.005777,True
2024-01-16 00:00:00,002422,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-16 00:00:00,False,0.010461,True
2024-01-16 00:00:00,002590,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.226387,True
2024-01-16 00:00:00,002969,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.079252,True
2024-01-16 00:00:00,300192,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.028082,True
2024-01-16 00:00:00,300349,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.016441,True
2024-01-16 00:00:00,300534,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-16 00:00:00,False,0.032648,True
2024-01-16 00:00:00,300747,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.060004,True
2024-01-16 00:00:00,300783,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.044899,True
2024-01-16 00:00:00,300855,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-16 00:00:00,False,0.005536,True
2024-01-16 00:00:00,300905,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.096909,True
2024-01-16 00:00:00,301149,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.01133,True
2024-01-16 00:00:00,301211,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-16 00:00:00,False,0.018364,True
2024-01-16 00:00:00,301239,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.059096,True
2024-01-16 00:00:00,301301,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.015382,True
2024-01-16 00:00:00,600433,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-16 00:00:00,False,0.03239,True
2024-01-16 00:00:00,600719,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-16 00:00:00,True,0.479476,True
2024-01-16 00:00:00,600733,预测中,已明说会亏,预告,2023年度业绩预告（续亏）,2024-01-16 00:00:00,True,0.56734,True
2024-01-16 00:00:00,601966,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.131445,True
2024-01-16 00:00:00,603179,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.01166,True
2024-01-16 00:00:00,603298,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.007102,True
2024-01-16 00:00:00,605108,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.036674,True
2024-01-16 00:00:00,605128,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.102491,True
2024-01-16 00:00:00,688276,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.076347,True
2024-01-16 00:00:00,688278,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.010369,True
2024-01-16 00:00:00,688305,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-16 00:00:00,False,0.013403,True
2024-01-17 00:00:00,000716,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-17 00:00:00,False,0.249274,True
2024-01-17 00:00:00,000768,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.021544,True
2024-01-17 00:00:00,000883,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.095087,True
2024-01-17 00:00:00,002073,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.059069,True
2024-01-17 00:00:00,002165,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-17 00:00:00,False,0.357055,True
2024-01-17 00:00:00,002211,预测中,已明说会亏,预告,2023年度业绩预告（首亏）,2024-01-17 00:00:00,False,0.432319,True
2024-01-17 00:00:00,002283,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.067494,True
2024-01-17 00:00:00,002517,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.018433,True
2024-01-17 00:00:00,002609,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.334067,True
2024-01-17 00:00:00,002859,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.02348,True
2024-01-17 00:00:00,002870,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.056167,True
2024-01-17 00:00:00,002965,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.013366,True
2024-01-17 00:00:00,300102,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-17 00:00:00,True,0.821467,True
2024-01-17 00:00:00,300243,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.054245,True
2024-01-17 00:00:00,300339,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.238617,True
2024-01-17 00:00:00,300399,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.078182,True
2024-01-17 00:00:00,300441,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.036706,True
2024-01-17 00:00:00,300625,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.286673,True
2024-01-17 00:00:00,300680,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.052789,True
2024-01-17 00:00:00,301004,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.014262,True
2024-01-17 00:00:00,600158,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.208194,True
2024-01-17 00:00:00,600226,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-17 00:00:00,False,0.055569,True
2024-01-17 00:00:00,600335,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-17 00:00:00,False,0.049981,True
2024-01-17 00:00:00,600399,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.11537,True
2024-01-17 00:00:00,600699,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.129434,True
2024-01-17 00:00:00,600729,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.008017,True
2024-01-17 00:00:00,601689,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-17 00:00:00,False,0.010059,True
2024-01-17 00:00:00,601702,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-17 00:00:00,False,0.009856,True
2024-01-17 00:00:00,603166,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.091399,True
2024-01-17 00:00:00,603505,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.016843,True
2024-01-17 00:00:00,603800,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.021859,True
2024-01-17 00:00:00,688109,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-17 00:00:00,False,0.404269,True
2024-01-17 00:00:00,688333,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.239539,True
2024-01-17 00:00:00,688571,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.017633,True
2024-01-17 00:00:00,688676,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-17 00:00:00,False,0.018875,True
2024-01-18 00:00:00,001225,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-18 00:00:00,False,0.005459,True
2024-01-18 00:00:00,002381,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.012434,True
2024-01-18 00:00:00,002393,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.057002,True
2024-01-18 00:00:00,002458,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-18 00:00:00,False,0.10546,True
2024-01-18 00:00:00,002521,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.1156,True
2024-01-18 00:00:00,002616,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.102727,True
2024-01-18 00:00:00,002643,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-18 00:00:00,False,0.012427,True
2024-01-18 00:00:00,002745,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.214273,True
2024-01-18 00:00:00,002970,预测中,已明说不会亏,预告,2023年度业绩预告（扭亏）,2024-01-18 00:00:00,False,0.055374,True
2024-01-18 00:00:00,003032,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-18 00:00:00,False,0.038283,True
2024-01-18 00:00:00,300012,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-18 00:00:00,False,0.006631,True
2024-01-18 00:00:00,300236,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.051087,True
2024-01-18 00:00:00,300314,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.012083,True
2024-01-18 00:00:00,300408,预测中,已明说不会亏,预告,2023年度业绩预告（续盈）,2024-01-18 00:00:00,False,0.009336,True
2024-01-18 00:00:00,300693,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.010847,True
2024-01-18 00:00:00,300831,预测中,已明说不会亏,预告,2023年度业绩预告（预减）,2024-01-18 00:00:00,False,0.030513,True
2024-01-18 00:00:00,300990,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-18 00:00:00,False,0.016937,True
2024-01-18 00:00:00,301256,预测中,已明说不会亏,预告,2023年度业绩预告（略增）,2024-01-18 00:00:00,False,0.009302,True
2024-01-18 00:00:00,600059,预测中,已明说不会亏,预告,2023年度业绩预告（预增）,2024-01-18 00:00:00,False,0.057929,True
